architecture,workload,phase,status,makespan,payload_bytes_per_cycle,p99,bank_utilization,rmw,hol,buffer_bits,switch_proxy_bits,run_dir
B16_G64_xor1,gemm,holdout,PASS,7814,56.605,261,0.11977,0,0,3325952,322560,runs/holdout-B16_G64_xor1-gemm-556a8c6a387eb9ff
B16_G64_xor1,gemm_tail,holdout,PASS,1722,40.4132,174,0.100406,0,0,3325952,322560,runs/holdout-B16_G64_xor1-gemm_tail-e6318d4a1564f87d
B16_G64_xor1,prefill,holdout,PASS,14018,49.0854,13,0.0479349,0,0,3325952,322560,runs/holdout-B16_G64_xor1-prefill-a56805e342dfe985
B16_G64_xor1,decode,holdout,PASS,10389,76.0855,64,0.0748797,0,0,3325952,322560,runs/holdout-B16_G64_xor1-decode-a2b1cd7c1da1c947
B16_G64_xor1,convolution,holdout,PASS,5458,53.0852,325,0.051841,0,0,3325952,322560,runs/holdout-B16_G64_xor1-convolution-4d87301143ac81d1
B16_G64_xor1,transpose,holdout,PASS,291,168.329,10,0.164384,0,0,3325952,322560,runs/holdout-B16_G64_xor1-transpose-a04f4113e813bc5b
B16_G64_xor1,concurrent,holdout,PASS,16744,55.0985,768,0.0839056,0,0,3325952,322560,runs/holdout-B16_G64_xor1-concurrent-5abbcd593538c18d
B16_G64_xor1,embedding_101,holdout,PASS,206,241.159,16,0.26087,0,0,3325952,322560,runs/holdout-B16_G64_xor1-embedding_101-a48643dc5945ff9e
B16_G64_xor1,embedding_127,holdout,PASS,206,241.159,16,0.26087,0,0,3325952,322560,runs/holdout-B16_G64_xor1-embedding_127-811b90f3253778ed
B16_G64_xor1,embedding_149,holdout,PASS,204,243.512,16,0.263415,0,0,3325952,322560,runs/holdout-B16_G64_xor1-embedding_149-da1b430f844d96ed
B16_G64_xor1,embedding_173,holdout,PASS,204,243.512,16,0.263415,0,0,3325952,322560,runs/holdout-B16_G64_xor1-embedding_173-5c198f31ff1c095c
B16_G64_xor1,embedding_199,holdout,PASS,205,242.33,16,0.262136,0,0,3325952,322560,runs/holdout-B16_G64_xor1-embedding_199-180124abf5e93f73
B16_G64_xor0,gemm,holdout,PASS,7753,57.0503,188,0.120712,0,0,3325952,322560,runs/holdout-B16_G64_xor0-gemm-6e26c265333e40aa
B16_G64_xor0,gemm_tail,holdout,PASS,1720,40.4602,174,0.100523,0,0,3325952,322560,runs/holdout-B16_G64_xor0-gemm_tail-8d6d9bcc5e454b19
B16_G64_xor0,prefill,holdout,PASS,14007,49.1239,12,0.0479726,0,0,3325952,322560,runs/holdout-B16_G64_xor0-prefill-eb637120ce4fae82
B16_G64_xor0,decode,holdout,PASS,10389,76.0855,64,0.0748797,0,0,3325952,322560,runs/holdout-B16_G64_xor0-decode-8280240e854feafa
B16_G64_xor0,convolution,holdout,PASS,5472,52.9494,341,0.0517084,0,0,3325952,322560,runs/holdout-B16_G64_xor0-convolution-37a139bf0a88590d
B16_G64_xor0,transpose,holdout,PASS,292,168.329,10,0.164384,0,0,3325952,322560,runs/holdout-B16_G64_xor0-transpose-075b8de6019508c0
B16_G64_xor0,concurrent,holdout,PASS,16738,55.1182,768,0.0839357,0,0,3325952,322560,runs/holdout-B16_G64_xor0-concurrent-764cca86d9db94e5
B16_G64_xor0,embedding_101,holdout,PASS,209,237.714,16,0.257143,0,0,3325952,322560,runs/holdout-B16_G64_xor0-embedding_101-fe5e3de223803c0b
B16_G64_xor0,embedding_127,holdout,PASS,209,237.714,16,0.257143,0,0,3325952,322560,runs/holdout-B16_G64_xor0-embedding_127-c0fd3ed3808dd450
B16_G64_xor0,embedding_149,holdout,PASS,206,241.159,16,0.26087,0,0,3325952,322560,runs/holdout-B16_G64_xor0-embedding_149-efbb30d52b3994b5
B16_G64_xor0,embedding_173,holdout,PASS,209,237.714,16,0.257143,0,0,3325952,322560,runs/holdout-B16_G64_xor0-embedding_173-8d931d70e7417fb1
B16_G64_xor0,embedding_199,holdout,PASS,201,247.129,16,0.267327,0,0,3325952,322560,runs/holdout-B16_G64_xor0-embedding_199-17ef55c042a9aec5
C0,balanced_long,validation,PASS,2057,1019.02,10,0.995141,0,0,3866624,825344,runs/validation-C0-balanced_long-6ea6e3f288711177
